,book_id,title,image_url,url,num_pages,ratings_count,description,genre,name,book_id_mapping
53,6131164,Clockwork Princess The Infernal Devices 3,https://images.gr-assets.com/books/1460477760m/6131164.jpg,https://www.goodreads.com/book/show/6131164-clockwork-princess,570,69293,"Danger and betrayal, secrets and enchantment in the breathtaking conclusion to the Infernal Devices trilogy.
Tessa Gray should be happy - aren't all brides happy?
Yet as she prepares for her wedding, a net of shadows begins to tighten around the Shadowhunters of the London Institute.
A new demon appears, one linked by blood and secrecy to Mortmain, the man who plans to use his army of pitiless automatons, the Infernal Devices, to destroy the Shadowhunters. Mortmain needs only one last item to complete his plan. He needs Tessa. And Jem and Will, the boys who lay equal claim to Tessa's heart, will do anything to save her.","['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']",Cassandra Clare,262
54,9822,Mrs Frisby and the Rats of NIMH Rats of NIMH 1,https://images.gr-assets.com/books/1351191064m/9822.jpg,https://www.goodreads.com/book/show/9822.Mrs_Frisby_and_the_Rats_of_NIMH,240,138003,"Mrs. Frisby, a widowed mouse with four small children, must move her family to their summer quarters immediately, or face almost certain death. But her youngest son, Timothy, lies ill with pneumonia and must not be moved. Fortunately, she encounters the rats of NIMH, an extraordinary breed of highly intelligent creatures, who come up with a brilliant solution to her dilemma.","['fantasy, paranormal', 'children', 'fiction', 'young-adult']",Robert C. O'Brien,394
55,13615258,Free Four Tobias Tells the Divergent KnifeThrowing Scene Divergent 15,https://images.gr-assets.com/books/1399503802m/13615258.jpg,https://www.goodreads.com/book/show/13615258-free-four,43,82006,"#1 New York Timesbestselling author Veronica Roth retells a pivotal Divergentscene (chapter 13) from Tobias's point of view. This thirteen-page scene reveals unknown facts and fascinating details about Four's character, his past, his own initiation, and his thoughts about new Dauntless initiate Tris Prior.","['young-adult', 'fiction', 'fantasy, paranormal', 'romance']",Veronica Roth,697
56,11387515,Wonder Wonder 1,https://images.gr-assets.com/books/1309285027m/11387515.jpg,https://www.goodreads.com/book/show/11387515-wonder,316,255461,"I won't describe what I look like. Whatever you're thinking, it's probably worse.
August (Auggie) Pullman was born with a facial deformity that prevented him from going to a mainstream school--until now. He's about to start 5th grade at Beecher Prep, and if you've ever been the new kid then you know how hard that can be. The thing is Auggie's just an ordinary kid, with an extraordinary face. But can he convince his new classmates that he's just like them, despite appearances?
R. J. Palacio has written a spare, warm, uplifting story that will have readers laughing one minute and wiping away tears the next. With wonderfully realistic family interactions (flawed, but loving), lively school scenes, and short chapters, Wonderis accessible to readers of all levels.","['young-adult', 'fiction', 'children']",R.J. Palacio,407
57,12751687,Finale Hush Hush 4,https://images.gr-assets.com/books/1362408156m/12751687.jpg,https://www.goodreads.com/book/show/12751687-finale,454,109752,"Will love conquer all?
Nora and Patch thought their troubles were behind them. Hank is gone and they should be able to put his ugly vendetta to rest. But in Hank's absence, Nora has become the unwitting head of the Nephilim and must finish what Hank began. Which ultimately means destroying the fallen angels - destroying Patch.
Nora will never let that happen, so she and Patch make a plan: lead everyone to believe they have broken up, and work the system from the inside. Nora will convince the Nephilim that they are making a mistake in fighting the fallen angels, and Patch will find out everything he can from the opposing side. They will end this war before it can even begin.
But the best-laid plans often go awry. Nora is put through the paces in her new role and finds herself drawn to an addictive power she never anticipated.
As the battle lines are drawn, Nora and Patch must confront the differences that have always been between them and either choose to ignore them or let them destroy the love they have always fought for.","['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']",Becca Fitzpatrick,642
58,19691,The Hunt for Red October Jack Ryan Universe 4,https://images.gr-assets.com/books/1281995542m/19691.jpg,https://www.goodreads.com/book/show/19691.The_Hunt_for_Red_October,432,274053,"Here is the runaway bestseller that launched Tom Clancy's phenomenal career. A military thriller so gripping in its action and so convincing in its accuracy that the author was rumored to have been debriefed by the White House. Its theme: the greatest espionage coup in history. Its story: the chase for a top secret Russian missile sub. Lauded by the Washington Post as ""breathlessly exciting."" The Hunt for Red October remains a masterpiece of military fiction by one of the world's most popular authors, a man whose shockingly realistic scenarios continue to hold us in thrall.Somewhere under the Atlantic, a Soviet sub commander has just made a fateful decision. The Red October is heading west. The Americans want her. The Russians want her back. And the most incredible chase in history is on...","['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']",Tom Clancy,466
59,15704307,Saga Vol 1 Saga 1,https://images.gr-assets.com/books/1486028947m/15704307.jpg,https://www.goodreads.com/book/show/15704307-saga-vol-1,160,142640,"When two soldiers from opposite sides of a never-ending galactic war fall in love, they risk everything to bring a fragile new life into a dangerous old universe.
From bestselling writer Brian K. Vaughan, Sagais the sweeping tale of one young family fighting to find their place in the worlds. Fantasy and science fiction are wed like never before in this sexy, subversive drama for adults.
Collecting: Saga1-6","['comics, graphic', 'fantasy, paranormal', 'fiction', 'romance']",Fiona Staples,154
60,17131869,Saga Vol 2 Saga 2,https://images.gr-assets.com/books/1486028954m/17131869.jpg,https://www.goodreads.com/book/show/17131869-saga-vol-2,144,58474,"From award-winning writer Brian K. Vaughan (Pride of Baghdad, Ex Machina) and critically acclaimed artist Fiona Staples (Mystery Society, Done to Death), Sagais sweeping tale of one young family fighting to find their place in the universe. Thanks to her star-crossed parents Marko and Alana, newborn baby Hazel has already survived lethal assassins, rampaging armies, and horrific monsters, but in the cold vastness of outer space, the little girl encounters her strangest adventure yet... grandparents.
Collecting: Saga7-12","['comics, graphic', 'fantasy, paranormal', 'fiction', 'romance']",Fiona Staples,537
61,19358975,Saga Vol 3 Saga 3,https://images.gr-assets.com/books/1486028973m/19358975.jpg,https://www.goodreads.com/book/show/19358975-saga-vol-3,144,50020,"From the Hugo Award-winning duo of Brian K. Vaughan (The Private Eye, Y: The Last Man) and Fiona Staples (North 40, Red Sonja), Saga is the sweeping tale of one young family fighting to find their place in the universe. Searching for their literary hero, new parents Marko and Alana travel to a cosmic lighthouse on the planet Quietus, while the couple's multiple pursuers finally close in on their targets.
Collecting: Saga13-18.","['comics, graphic', 'fantasy, paranormal', 'fiction', 'romance']",Fiona Staples,862
62,33917,The Namesake,https://images.gr-assets.com/books/1480106986m/33917.jpg,https://www.goodreads.com/book/show/33917.The_Namesake,291,186498,"Jhumpa Lahiri's Interpreter of Maladiesestablished this young writer as one the most brilliant of her generation. Her stories are one of the very few debut works -- and only a handful of collections -- to have won the Pulitzer Prize for fiction. Among the many other awards and honors it received were the New Yorker Debut of the Year award, the PEN/Hemingway Award, and the highest critical praise for its grace, acuity, and compassion in detailing lives transported from India to America.
In The Namesake, Lahiri enriches the themes that made her collection an international bestseller: the immigrant experience, the clash of cultures, the conflicts of assimilation, and, most poignantly, the tangled ties between generations. Here again Lahiri displays her deft touch for the perfect detail -- the fleeting moment, the turn of phrase -- that opens whole worlds of emotion.
The Namesaketakes the Ganguli family from their tradition-bound life in Calcutta through their fraught transformation into Americans. On the heels of their arranged wedding, Ashoke and Ashima Ganguli settle together in Cambridge, Massachusetts. An engineer by training, Ashoke adapts far less warily than his wife, who resists all things American and pines for her family. When their son is born, the task of naming him betrays the vexed results of bringing old ways to the new world. Named for a Russian writer by his Indian parents in memory of a catastrophe years before, Gogol Ganguli knows only that he suffers the burden of his heritage as well as his odd, antic name.
Lahiri brings great empathy to Gogol as he stumbles along the first-generation path, strewn with conflicting loyalties, comic detours, and wrenching love affairs. With penetrating insight, she reveals not only the defining power of the names and expectations bestowed upon us by our parents, but also the means by which we slowly, sometimes painfully, come to define ourselves.","['fiction', 'history, historical fiction, biography', 'romance']",Jhumpa Lahiri,638
63,20588698,Not That Kind of Girl A Young Woman Tells You What Shes Learned,https://images.gr-assets.com/books/1402816003m/20588698.jpg,https://www.goodreads.com/book/show/20588698-not-that-kind-of-girl,265,90345,"""There is nothing gutsier to me than a person announcing that their story is one that deserves to be told,"" writes Lena Dunham, and it certainly takes guts to share the stories that make up her first book, Not That Kind of Girl. These are stories about getting your butt touched by your boss, about friendship and dieting (kind of) and having two existential crises before the age of 20. Stories about travel, both successful and less so, and about having the kind of sex where you feel like keeping your sneakers on in case you have to run away during the act. Stories about proving yourself to a room of 50-year-old men in Hollywood and showing up to ""an outlandishly high-fashion event with the crustiest red nose you ever saw."" Fearless, smart, and as heartbreakingly honest as ever, Not That Kind of Girlestablishes Lena Dunham as more than a hugely talented director, actress and producer-it announces her as a fresh and vibrant new literary voice.","['non-fiction', 'history, historical fiction, biography', 'comics, graphic']",Joana Avillez,915
64,138398,The Walking Dead Vol 01 Days Gone Bye,https://images.gr-assets.com/books/1389233242m/138398.jpg,https://www.goodreads.com/book/show/138398.The_Walking_Dead_Vol_01,144,168436,"How many hours are in a day when you don't spend half of them watching television?When is the last time any of us REALLYworked to get something we wanted?
How long has it been since any of us really NEEDEDsomething that we WANTED?
The world we knew is gone.
The world of commerce and frivolous necessity has been replaced by a world of survival and responsibility.
An epidemic of apocalyptic proportions has swept the globe causing the dead to rise and feed on the living.
In a matter of months society has crumbled.
no government, no grocery stores, no mail delivery, no cable TV.
In a world ruled by the dead, we are forced to finally start living.","['comics, graphic', 'fiction', 'fantasy, paranormal', 'mystery, thriller, crime']",Tony Moore,899
65,42156,Something Borrowed Darcy Rachel 1,https://images.gr-assets.com/books/1305063535m/42156.jpg,https://www.goodreads.com/book/show/42156.Something_Borrowed,322,408834,"Something Borrowedtells the story of Rachel, a young attorney living and working in Manhattan.
Rachel has always been the consummate good girl--until her thirtieth birthday, when her best friend, Darcy, throws her a party. That night, after too many drinks, Rachel ends up in bed with Darcy's fiance. Although she wakes up determined to put the one-night fling behind her, Rachel is horrified to discover that she has genuine feelings for the one guy she should run from. As the September wedding date nears, Rachel knows she has to make a choice. In doing so, she discovers that the lines between right and wrong can be blurry, endings aren't always neat, and sometimes you have to risk all to win true happiness.
Something Borrowedis a phenomenal debut novel that will have you laughing, crying, and calling your best friend.","['romance', 'fiction', 'young-adult']",Emily Giffin,778
66,2282133,Frostbite Vampire Academy 2,https://images.gr-assets.com/books/1361098960m/2282133.jpg,https://www.goodreads.com/book/show/2282133.Frostbite,327,259401,"Rose loves Dimitri, Dimitri might love Tasha, and Mason would die to be with Rose...
It's winter break at St. Vladimir's, but Rose is feeling anything but festive. A massive Strigoi attack has put the school on high alert, and now the Academy's crawling with Guardians--including Rose's hard-hitting mother, Janine Hathaway. And if hand-to-hand combat with her mom wasn't bad enough, Rose's tutor Dimitri has his eye on someone else, her friend Mason's got a huge crush on her, and Rose keeps getting stuck in Lissa's head while she's making out with her boyfriend, Christian! The Strigoi are closing in, and the Academy's not taking any risks... This year, St. Vlad's annual holiday ski trip is mandatory.
But the glittering winter landscape and the posh Idaho resort only create the illusion of safety. When three friends run away in an offensive move against the deadly Strigoi, Rose must join forces with Christian to rescue them. But heroism rarely comes without a price...","['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']",Richelle Mead,141
67,22205,This Lullaby,https://images.gr-assets.com/books/1397779294m/22205.jpg,https://www.goodreads.com/book/show/22205.This_Lullaby,345,153555,"There is an alternate cover edition for this ISBN13 .
When it comes to relationships, Remy doesn't mess around. After all, she's learned all there is to know from her mother, who's currently working on husband number five. But there's something about Dexter that seems to defy all of Remy's rules. He certainly doesn't seem like Mr. Right. For some reason, however, Remy just can't seem to shake him. Could it be that Remy's starting to understand what those love songs are all about?","['young-adult', 'romance', 'fiction']",Sarah Dessen,387
68,9409458,Forever The Wolves of Mercy Falls 3,https://images.gr-assets.com/books/1285771367m/9409458.jpg,https://www.goodreads.com/book/show/9409458-forever,388,86210,"then.
When Sam met Grace, he was a wolf and she was a girl. Eventually he found a way to become a boy, and their loved moved from curious distance to the intense closeness of shared lives.
now.
That should have been the end of their story. But Grace was not meant to stay human. Now she is the wolf. And the wolves of Mercy Falls are about to be killed in one final, spectacular hunt.
forever.
Sam would do anything for Grace. But can one boy and one love really change a hostile, predatory world? The past, the present, and the future are about to collide in one pure moment--a moment of death or life, farewell or forever.","['young-adult', 'fantasy, paranormal', 'romance', 'fiction']",Maggie Stiefvater,244
69,168668,Catch22 Catch22 1,https://images.gr-assets.com/books/1463157317m/168668.jpg,https://www.goodreads.com/book/show/168668.Catch_22,453,574130,"At the heart of Catch-22 resides the incomparable, malingering bombardier, Yossarian, a hero endlessly inventive in his schemes to save his skin from the horrible chances of war.
His problem is Colonel Cathcart, who keeps raising the number of missions the men must fly to complete their service. Yet if Yossarian makes any attempts to excuse himself from the perilous missions that he's committed to flying, he's trapped by the Great Loyalty Oath Crusade, the bureaucratic rule from which the book takes its title: a man is considered insane if he willingly continues to fly dangerous combat missions, but if he makes the necessary formal request to be relieved of such missions, the very act of making the request proves that he's sane and therefore, ineligible to be relieved.","['fiction', 'history, historical fiction, biography']",Joseph Heller,578
70,99107,WinniethePooh WinniethePooh 1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.goodreads.com/book/show/99107.Winnie_the_Pooh,145,210450,"The Bear of Very Little Brain and his friends from the Hundred Acre Wood have delighted generations of readers since Winnie-the-Poohwas first published in 1926.
Back by popular demand, the four full-color gift editions of the original Pooh classics are available again. These elegant books, larger in format than the classic editions, include all of Ernest H. Shepard's illustrations, each meticulously hand-painted in delicate watercolors.
Here are the two great storybooks chronicling the adventures of Christopher Robin and all the inhabitants of the Hundred Acre Wood, as well as the two charming volumes of poems. Bright in color and true in spirit, these are books for giving--To Pooh fans of all ages.","['children', 'fiction', 'fantasy, paranormal', 'young-adult']",Ernest H. Shepard,302
71,16113791,The Coincidence of Callie Kayden The Coincidence 1,https://images.gr-assets.com/books/1353550763m/16113791.jpg,https://www.goodreads.com/book/show/16113791-the-coincidence-of-callie-kayden,283,98438,"From the bestselling author of The Secret of Ella and Michacomes a mesmerizing novel of fate, friendship, and the healing power of love . . .
THE COINCIDENCE OF CALLIE & KAYDEN
For Kayden, suffering in silence was the only way to survive. If he was lucky, he could keep his head down, do as he was told, and make it through the day. But one night it seemed like his luck -- and his life -- might finally end... until an angel named Callie appeared just in time to rescue him.
Callie has never believed in luck. Not since her twelfth birthday when everything was taken from her. After the worst was over, she locked up her feelings and vowed never to tell anyone what happened. Now, six years later, she continues to struggle with the painful secret that threatens to consume her.
When fate lands Kayden and Callie at the same college, Kayden is determined to get to know the beautiful girl who changed his destiny. Quiet and reserved, Callie still fears letting anyone else into her world. But Kayden is certain that Callie has come back into his life for a reason. And the more he tries to be a part of her life, the more he realizes that, this time, it's Callie who needs to be saved...","['romance', 'young-adult', 'fiction']",Jessica Sorensen,629
72,2702704,Faefever Fever 3,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.goodreads.com/book/show/2702704-faefever,327,69480,"The New York Timesbestselling author of DarkfeverandBloodfever returns to Dublin's Fae-infested shores in a bold, sensual new novel. Hurtling us into a realm of seduction and shadows, Karen Marie Moning tells the enthralling tale of a woman who explores the limits of her mysterious powers as she enters a world of ancient sorcery--and confronts an enemy more insidious than she could ever have imagined.
He calls me his Queen of the Night. I'd die for him. I'd kill for him, too. When MacKayla Lane receives a torn page from her dead sister's journal, she is stunned by Alina's desperate words. And now MacKaylaknows that her sister's killer is close. But evil is closer. And suddenly the sidhe-seer is on the hunt: For answers. For revenge. And for an ancient book of dark magic so evil, it corrupts anyone who touches it.
Mac's quest for the Sinsar Dubhtakes her into the mean, shape-shifting streets of Dublin, with a suspicious cop on her tail. Forced into a dangerous triangle of alliance with V'lane, an insatiable Fae prince of lethally erotic tastes, and Jericho Barrons, a man of primal desires and untold secrets, Mac is soon locked in a battle for her body, mind, and soul.
As All Hallows' Eve approaches and the city descends into chaos, as a shocking truth about the Dark Book is uncovered, not even Mac can prevent a deadly race of immortals from shattering the walls between worlds--with devastating consequences....","['fantasy, paranormal', 'romance', 'mystery, thriller, crime', 'fiction', 'young-adult']",Karen Marie Moning,30
73,305234,Wicked Lovely Wicked Lovely 1,https://images.gr-assets.com/books/1327814035m/305234.jpg,https://www.goodreads.com/book/show/305234.Wicked_Lovely,328,131931,"Rule #3: Don't stare at invisible faeries.
Aislinn has always seen faeries. Powerful and dangerous, they walk hidden in the mortal world. Aislinn fears their cruelty - especially if they learn of her Sight - and wishes she were as blind to their presence as other teens.
Rule #2: Don't speak to invisible faeries.
Now faeries are stalking her. One of them, Keenan, who is equal parts terrifying and alluring, is trying to talk to her, asking questions Aislinn is afraid to answer.
Rule #1: Don't ever attract their attention.
But it's too late. Keenan is the Summer King, who has sought his queen for nine centuries. Without her, summer itself will perish. He is determined that Aislinn will become the Summer Queen at any cost -- regardless of her plans or desires.
Suddenly none of the rules that have kept Aislinn safe are working anymore, and everything is on the line: her freedom; her best friend, Seth; her life; everything.
Faery intrigue, mortal love, and the clash of ancient rules and modern expectations swirl together in Melissa Marr's stunning twenty-first-century faery tale.","['fantasy, paranormal', 'romance', 'young-adult', 'fiction']",Melissa Marr,733
74,18122,The Amber Spyglass His Dark Materials 3,https://images.gr-assets.com/books/1329189152m/18122.jpg,https://www.goodreads.com/book/show/18122.The_Amber_Spyglass,467,196022,"Brings the intrigue of The Golden Compass and The Subtle Knife to a heart-stopping end, marking the final volume of His Dark Materials as the most powerful of the trilogy.
The Amber Spyglass brings the intrigue of The Golden Compass and The Subtle Knife to a heart-stopping end, marking the final volume of His Dark Materials as the most powerful of the trilogy.
Along with the return of Lyra, Will, Mrs. Coulter, Lord Asriel, Dr. Mary Malone, and Iorek Byrnison the armored bear, come a host of new characters: the Mulefa, mysterious wheeled creatures with the power to see Dust; Gallivespian Lord Roke, a hand-high spymaster to Lord Asriel; and Metatron, a fierce and mighty angel. So, too, come startling revelations: the painful price Lyra must pay to walk through the land of the dead, the haunting power of Dr. Malone's amber spyglass, and the names of who will live--and who will die--for love. And all the while, war rages with the Kingdom of Heaven, a brutal battle that--in its shocking outcome--will uncover the secret of Dust. Philip Pullman deftly brings the cliff-hangers and mysteries of His Dark Materials to an earthshattering conclusion--and confirms his fantasy trilogy as an undoubted and enduring classic.","['fantasy, paranormal', 'young-adult', 'fiction', 'children', 'romance']",Philip Pullman,762
75,472331,Watchmen,https://images.gr-assets.com/books/1442239711m/472331.jpg,https://www.goodreads.com/book/show/472331.Watchmen,416,406669,"This Hugo Award-winning graphic novel chronicles the fall from grace of a group of super-heroes plagued by all-too-human failings. Along the way, the concept of the super-hero is dissected as the heroes are stalked by an unknown assassin.
One of the most influential graphic novels of all time and a perennial best-seller, Watchmenhas been studied on college campuses across the nation and is considered a gateway title, leading readers to other graphic novels such as V for Vendetta, Batman: The Dark Knight Returnsand The Sandmanseries.","['comics, graphic', 'fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'history, historical fiction, biography']",John Higgins,322
76,13372690,Slammed Slammed 1,https://images.gr-assets.com/books/1328530463m/13372690.jpg,https://www.goodreads.com/book/show/13372690-slammed,317,154232,"Following the unexpected death of her father, 18-year-old Layken is forced to be the rock for both her mother and younger brother. Outwardly, she appears resilient and tenacious, but inwardly, she's losing hope.
Enter Will Cooper: The attractive, 21-year-old new neighbor with an intriguing passion for slam poetry and a unique sense of humor. Within days of their introduction, Will and Layken form an intense emotional connection, leaving Layken with a renewed sense of hope.
Not long after an intense, heart-stopping first date, they are slammed to the core when a shocking revelation forces their new relationship to a sudden halt. Daily interactions become impossibly painful as they struggle to find a balance between the feelings that pull them together, and the secret that keeps them apart.","['romance', 'fiction', 'young-adult', 'poetry']",Colleen Hoover,560
77,22609310,Confess,https://images.gr-assets.com/books/1412280173m/22609310.jpg,https://www.goodreads.com/book/show/22609310-confess,306,73455,"Auburn Reed has her entire life mapped out. Her goals are in sight and there's no room for mistakes. But when she walks into a Dallas art studio in search of a job, she doesn't expect to find a deep attraction to the enigmatic artist who works there, Owen Gentry.
For once, Auburn takes a risk and puts her heart in control, only to discover Owen is keeping major secrets from coming out. The magnitude of his past threatens to destroy everything important to Auburn, and the only way to get her life back on track is to cut Owen out of it.
The last thing Owen wants is to lose Auburn, but he can't seem to convince her that truth is sometimes as subjective as art. All he would have to do to save their relationship is confess. But in this case, the confession could be much more destructive than the actual sin...","['romance', 'fiction', 'young-adult']",Colleen Hoover,76
78,5821978,The Summer I Turned Pretty Summer 1,https://images.gr-assets.com/books/1361666855m/5821978.jpg,https://www.goodreads.com/book/show/5821978-the-summer-i-turned-pretty,276,107037,"Belly measures her life in summers. Everything good, everything magical happens between the months of June and August. Winters are simply a time to count the weeks until the next summer, a place away from the beach house, away from Susannah, and most importantly, away from Jeremiah and Conrad. They are the boys that Belly has known since her very first summer--they have been her brother figures, her crushes, and everything in between. But one summer, one terrible and wonderful summer, the more everything changes, the more it all ends up just the way it should have been all along.","['young-adult', 'romance', 'fiction']",Jenny Han,821
79,16071764,Lean In Women Work and the Will to Lead,https://images.gr-assets.com/books/1364250803m/16071764.jpg,https://www.goodreads.com/book/show/16071764-lean-in,217,141600,"Sheryl Sandberg's Lean Inis a massive cultural phenomenon and its title has become an instant catchphrase for empowering women. The book soared to the top of bestseller lists internationally, igniting global conversations about women and ambition. Sandberg packed theatres, dominated opinion pages, appeared on every major television show and on the cover of Time magazine, and sparked ferocious debate about women and leadership.
Ask most women whether they have the right to equality at work and the answer will be a resounding yes, but ask the same women whether they'd feel confident asking for a raise, a promotion, or equal pay, and some reticence creeps in.
The statistics, although an improvement on previous decades, are certainly not in women's favour - of 197 heads of state, only twenty-two are women. Women hold just 20 percent of seats in parliaments globally, and in the world of big business, a meagre eighteen of the Fortune 500 CEOs are women.
In Lean In, Sheryl Sandberg - Facebook COO and one of Fortunemagazine's Most Powerful Women in Business - draws on her own experience of working in some of the world's most successful businesses and looks at what women can do to help themselves, and make the small changes in their life that can effect change on a more universal scale.","['non-fiction', 'history, historical fiction, biography']",Nell Scovell,907
80,21686,Shutter Island,https://images.gr-assets.com/books/1329269081m/21686.jpg,https://www.goodreads.com/book/show/21686.Shutter_Island,369,115869,"The year is 1954. U.S. Marshal Teddy Daniels and his new -partner, Chuck Aule, have come to Shutter Island, home of Ashecliffe Hospital for the Criminally Insane, to investigate the disappearance of a patient. Multiple-murderess Rachel Solando is loose somewhere on this barren island, despite having been kept in a locked cell under constant surveillance. As a killer hurricane bears relentlessly down on them, a strange case takes on even darker, more sinister shades--with hints of radical experimentation, horrifying surgeries, and lethal countermoves made in the cause of a covert shadow war. No one is going to escape Shutter Island unscathed, because nothing at Ashecliffe Hospital is remotely what it seems","['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']",Dennis Lehane,236
81,13104080,Unravel Me Shatter Me 2,https://images.gr-assets.com/books/1340287622m/13104080.jpg,https://www.goodreads.com/book/show/13104080-unravel-me,461,112628,"tick
tick
tick
tick
tick
it's almost
time for war.
Juliette has escaped to Omega Point. It is a place for people like her--people with gifts--and it is also the headquarters of the rebel resistance.
She's finally free from The Reestablishment, free from their plan to use her as a weapon, and free to love Adam. But Juliette will never be free from her lethal touch.
Or from Warner, who wants Juliette more than she ever thought possible.
In this exhilarating sequel to Shatter Me, Juliette has to make life-changing decisions between what she wants and what she thinks is right. Decisions that might involve choosing between her heart--and Adam's life.","['fantasy, paranormal', 'fiction', 'young-adult', 'romance']",Tahereh Mafi,893
82,402013,Angus Thongs and FullFrontal Snogging Confessions of Georgia Nicolson 1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.goodreads.com/book/show/402013.Angus_Thongs_and_Full_Frontal_Snogging,247,113977,"There are six things very wrong with my life:
1. I have one of those under-the-skin spots that will never come to a head but lurk in a red way for the next two years.
2. It is on my nose
3. I have a three-year-old sister who may have peed somewhere in my room.
4. In fourteen days the summer hols will be over and then it will be back to Stalag 14 and Oberfuhrer Frau Simpson and her bunch of sadistic teachers.
5. I am very ugly and need to go into an ugly home.
6. I went to a party dressed as a stuffed olive.
In this wildly funny journal of a year in the life of Georgia Nicolson, British author Louise Rennison has perfectly captured the soaring joys and bottomless angst of being a teenager. In the spirit of Bridget Jones's Diary, this fresh, irreverent, and simply hilarious book will leave you laughing out loud. As Georgia would say, it's ""Fabbity fab fab!""","['young-adult', 'fiction', 'romance', 'children']",Louise Rennison,654
83,52529,The Secret The Secret 1,https://images.gr-assets.com/books/1482865039m/52529.jpg,https://www.goodreads.com/book/show/52529.The_Secret,199,247542,"The Secret's 10th Anniversary Edition includes a new foreword by Rhonda Byrne, and 10 of the most life-changing insights she's had over the last 10 years of practicing and living The Secret every day. The 10 insights alone will accelerate your understanding and mastery of the law of attraction.","['non-fiction', 'fiction']",Rhonda Byrne,779
84,544891,Beastly Beastly 1 Kendra Chronicles 1,https://images.gr-assets.com/books/1334260193m/544891.jpg,https://www.goodreads.com/book/show/544891.Beastly,304,151529,"I am a beast.
A beast. Not quite wolf or bear, gorilla or dog but a horrible new creature who walks upright--a creature with fangs and claws and hair springing from every pore. I am a monster.
You think I'm talking fairy tales? No way. The place is New York City. The time is now. It's no deformity, no disease. And I'll stay this way forever--ruined--unless I can break the spell.
Yes, the spell, the one the witch in my English class cast on me. Why did she turn me into a beast who hides by day and prowls by night? I'll tell you. I'll tell you how I used to be Kyle Kingsbury, the guy you wished you were, with money, perfect looks, and the perfect life. And then, I'll tell you how I became perfectly . . . beastly.","['young-adult', 'fantasy, paranormal', 'romance', 'fiction']",Alex Flinn,481
85,12691,Marley and Me Life and Love With the Worlds Worst Dog,https://images.gr-assets.com/books/1308858322m/12691.jpg,https://www.goodreads.com/book/show/12691.Marley_and_Me,291,373596,"John and Jenny were just beginning their life together. They were young and in love, with a perfect little house and not a care in the world. Then they brought home Marley, a wiggly yellow furball of a puppy. Life would never be the same.
Marley quickly grew into a barreling, ninety-seven-pound streamroller of a Labrador retriever, a dog like no other. He crashed through screen doors, gouged through drywall, flung drool on guests, stole women's undergarments, and ate nearly everything he could get his mouth around, including couches and fine jewelry. Obedience school did no good--Marley was expelled. Neither did the tranquilizers the veterinarian prescribed for him with the admonishment, ""Don't hesitate to use these.""
And yet Marley's heart was pure. Just as he joyfully refused any limits on his behavior, his love and loyalty were boundless, too. Marley shared the couple's joy at their first pregnancy, and their heartbreak over the miscarriage. He was there when babies finally arrived and when the screams of a seventeen-year-old stabbing victim pierced the night. Marley shut down a public beach and managed to land a role in a feature-length movie, always winning hearts as he made a mess of things. Through it all, he remained steadfast, a model of devotion, even when his family was at its wit's end. Unconditional love, they would learn, comes in many forms.","['non-fiction', 'history, historical fiction, biography', 'fiction', 'young-adult', 'romance', 'comics, graphic']",John Grogan,411
86,420282,The Polar Express,https://images.gr-assets.com/books/1356707942m/420282.jpg,https://www.goodreads.com/book/show/420282.The_Polar_Express,32,175318,"The Polar Express is a treasured holiday tradition. This lavish gift set includes a CD audio recording read by Liam Neeson, a keepsake ""All Aboard"" ornament, and a note from author Chris Van Allsburg.
Awarded the prestigious Caldecott Medal in 1986, The Polar Express has sold more than 7 million copies, become a classic holiday movie, and been translated into stage productions that take place across the United States during the holiday season.","['children', 'fiction', 'fantasy, paranormal', 'young-adult']",Chris Van Allsburg,555
